,Unnamed: 0,driver,ageDuringRace,points
7608,7608,NicoHülkenberg,26,0.0
7609,7609,EstebanGutiérrez,22,0.0
7610,7610,FernandoAlonso,32,0.0
7611,7611,FelipeMassa,32,12.0
7612,7612,CharlesPic,23,0.0
7613,7613,Giedovan der Garde,28,0.0
7614,7614,KimiRäikkönen,34,6.0
7615,7615,RomainGrosjean,27,15.0
7616,7616,DanielRicciardo,24,1.0
7617,7617,Jean-ÉricVergne,23,0.0
7618,7618,MaxChilton,22,0.0
7619,7619,JulesBianchi,24,0.0
7620,7620,MarkWebber,37,0.0
7621,7621,SebastianVettel,26,25.0
7622,7622,AdrianSutil,30,2.0
7623,7623,Pauldi Resta,27,4.0
7624,7624,LewisHamilton,27,25.0
7625,7625,JensonButton,32,10.0
7626,7626,NicoRosberg,27,0.0
7627,7627,MichaelSchumacher,43,0.0
7628,7628,BrunoSenna,29,1.0
7629,7629,PastorMaldonado,27,2.0
7630,7630,KamuiKobayashi,26,0.0
7631,7631,SergioPérez,22,0.0
7632,7632,FernandoAlonso,31,15.0
7633,7633,FelipeMassa,31,12.0
7634,7634,HeikkiKovalainen,31,0.0
7635,7635,VitalyPetrov,28,0.0
7636,7636,KimiRäikkönen,33,8.0
7637,7637,RomainGrosjean,26,6.0
7638,7638,DanielRicciardo,23,0.0
7639,7639,Jean-ÉricVergne,22,0.0
7640,7640,TimoGlock,30,0.0
7641,7641,CharlesPic,22,0.0
7642,7642,MarkWebber,36,0.0
7643,7643,SebastianVettel,25,18.0
7644,7644,NicoHülkenberg,25,4.0
7645,7645,Pauldi Resta,26,0.0
7646,7646,Pedrode la Rosa,41,0.0
7647,7647,NarainKarthikeyan,35,0.0
7648,7648,FernandoAlonso,34,0.0
7649,7649,JensonButton,35,8.0
7650,7650,LewisHamilton,30,25.0
7651,7651,NicoRosberg,30,18.0
7652,7652,FelipeMassa,34,0.0
7653,7653,ValtteriBottas,26,0.0
7654,7654,MarcusEricsson,25,0.0
7655,7655,FelipeNasr,23,2.0
7656,7656,KimiRäikkönen,36,0.0
7657,7657,SebastianVettel,28,15.0
7658,7658,RomainGrosjean,29,0.0
7659,7659,PastorMaldonado,30,4.0
7660,7660,MaxVerstappen,18,12.0
7661,7661,CarlosSainz,21,6.0
7662,7662,DanielRicciardo,26,1.0
7663,7663,DaniilKvyat,21,0.0
7664,7664,NicoHülkenberg,28,0.0
7665,7665,SergioPérez,25,10.0
7666,7666,FernandoAlonso,35,10.0
7667,7667,JensonButton,36,2.0
7668,7668,LewisHamilton,31,25.0
7669,7669,NicoRosberg,31,18.0
7670,7670,FelipeMassa,35,6.0
7671,7671,ValtteriBottas,27,0.0
7672,7672,MarcusEricsson,26,0.0
7673,7673,FelipeNasr,24,0.0
7674,7674,KevinMagnussen,24,0.0
7675,7675,JolyonPalmer,25,0.0
7676,7676,KimiRäikkönen,37,0.0
7677,7677,SebastianVettel,29,12.0
7678,7678,DaniilKvyat,22,0.0
7679,7679,CarlosSainz,22,8.0
7680,7680,DanielRicciardo,27,15.0
7681,7681,MaxVerstappen,19,0.0
7682,7682,NicoHülkenberg,29,0.0
7683,7683,SergioPérez,26,4.0
7684,7684,RomainGrosjean,30,1.0
7685,7685,EstebanGutiérrez,25,0.0
7686,7686,PascalWehrlein,22,0.0
7687,7687,EstebanOcon,20,0.0
7688,7688,FernandoAlonso,36,0.0
7689,7689,StoffelVandoorne,25,0.0
7690,7690,LewisHamilton,32,25.0
7691,7691,ValtteriBottas,28,10.0
7692,7692,FelipeMassa,36,2.0
7693,7693,LanceStroll,18,0.0
7694,7694,MarcusEricsson,27,0.0
7695,7695,PascalWehrlein,23,0.0
7696,7696,NicoHülkenberg,30,0.0
7697,7697,CarlosSainz,23,6.0
7698,7698,KimiRäikkönen,38,15.0
7699,7699,SebastianVettel,30,18.0
7700,7700,DaniilKvyat,23,1.0
7701,7701,BrendonHartley,27,0.0
7702,7702,DanielRicciardo,28,0.0
7703,7703,MaxVerstappen,20,12.0
7704,7704,SergioPérez,27,4.0
7705,7705,EstebanOcon,21,8.0
7706,7706,RomainGrosjean,31,0.0
7707,7707,KevinMagnussen,25,0.0
7708,7708,FernandoAlonso,37,0.0
7709,7709,StoffelVandoorne,26,0.0
7710,7710,LewisHamilton,33,15.0
7711,7711,ValtteriBottas,29,10.0
7712,7712,LanceStroll,19,0.0
7713,7713,SergeySirotkin,23,0.0
7714,7714,MarcusEricsson,28,1.0
7715,7715,CharlesLeclerc,21,0.0
7716,7716,NicoHülkenberg,31,8.0
7717,7717,CarlosSainz,24,6.0
7718,7718,KimiRäikkönen,39,25.0
7719,7719,SebastianVettel,31,12.0
7720,7720,PierreGasly,22,0.0
7721,7721,BrendonHartley,28,2.0
7722,7722,DanielRicciardo,29,0.0
7723,7723,MaxVerstappen,21,18.0
7724,7724,SergioPérez,28,4.0
7725,7725,EstebanOcon,22,0.0
7726,7726,RomainGrosjean,32,0.0
7727,7727,KevinMagnussen,26,0.0
7728,7728,JensonButton,33,1.0
7729,7729,SergioPérez,23,6.0
7730,7730,LewisHamilton,28,12.0
7731,7731,NicoRosberg,28,2.0
7732,7732,PastorMaldonado,28,0.0
7733,7733,ValtteriBottas,24,4.0
7734,7734,NicoHülkenberg,26,8.0
7735,7735,EstebanGutiérrez,22,0.0
7736,7736,FernandoAlonso,32,10.0
7737,7737,FelipeMassa,32,0.0
7738,7738,CharlesPic,23,0.0
7739,7739,Giedovan der Garde,28,0.0
7740,7740,HeikkiKovalainen,32,0.0
7741,7741,RomainGrosjean,27,18.0
7742,7742,DanielRicciardo,24,0.0
7743,7743,Jean-ÉricVergne,23,0.0
7744,7744,MaxChilton,22,0.0
7745,7745,JulesBianchi,24,0.0
7746,7746,MarkWebber,37,15.0
7747,7747,SebastianVettel,26,25.0
7748,7748,AdrianSutil,30,0.0
7749,7749,Pauldi Resta,27,0.0
7750,7750,JensonButton,34,0.0
7751,7751,KevinMagnussen,21,4.0
7752,7752,LewisHamilton,29,25.0
7753,7753,NicoRosberg,28,18.0
7754,7754,FelipeMassa,32,12.0
7755,7755,ValtteriBottas,24,10.0
7756,7756,AdrianSutil,31,0.0
7757,7757,EstebanGutiérrez,22,0.0
7758,7758,FernandoAlonso,32,8.0
7759,7759,KimiRäikkönen,34,0.0
7760,7760,RomainGrosjean,27,0.0
7761,7761,PastorMaldonado,28,2.0
7762,7762,Jean-ÉricVergne,23,1.0
7763,7763,DaniilKvyat,19,0.0
7764,7764,SebastianVettel,26,6.0
7765,7765,DanielRicciardo,24,15.0
7766,7766,NicoHülkenberg,26,0.0
7767,7767,SergioPérez,24,0.0
7768,7768,DanielRicciardo,32,10.0
7769,7769,LandoNorris,21,4.0
7770,7770,LewisHamilton,36,19.0
7771,7771,ValtteriBottas,32,8.0
7772,7772,GeorgeRussell,23,0.0
7773,7773,NicholasLatifi,26,0.0
7774,7774,CarlosSainz,27,6.0
7775,7775,CharlesLeclerc,24,12.0
7776,7776,FernandoAlonso,40,0.0
7777,7777,EstebanOcon,25,0.0
7778,7778,KimiRäikkönen,42,0.0
7779,7779,AntonioGiovinazzi,27,0.0
7780,7780,SergioPérez,31,15.0
7781,7781,MaxVerstappen,24,25.0
7782,7782,SebastianVettel,34,1.0
7783,7783,LanceStroll,23,0.0
7784,7784,NikitaMazepin,22,0.0
7785,7785,MickSchumacher,22,0.0
7786,7786,PierreGasly,25,0.0
7787,7787,YukiTsunoda,21,2.0
7788,7788,CarlosSainz,24,4.0
7789,7789,LandoNorris,19,6.0
7790,7790,LewisHamilton,34,18.0
7791,7791,ValtteriBottas,29,25.0
7792,7792,RobertKubica,34,0.0
7793,7793,GeorgeRussell,21,0.0
7794,7794,NicoHülkenberg,31,2.0
7795,7795,DanielRicciardo,29,8.0
7796,7796,SebastianVettel,31,0.0
7797,7797,CharlesLeclerc,21,13.0
7798,7798,PierreGasly,23,0.0
7799,7799,DaniilKvyat,24,0.0
7800,7800,KimiRäikkönen,39,0.0
7801,7801,AntonioGiovinazzi,25,0.0
7802,7802,MaxVerstappen,21,15.0
7803,7803,AlexanderAlbon,22,10.0
7804,7804,RomainGrosjean,32,0.0
7805,7805,KevinMagnussen,26,0.0
7806,7806,SergioPérez,29,1.0
7807,7807,LanceStroll,20,0.0
7808,7808,FernandoAlonso,33,0.0
7809,7809,JensonButton,35,0.0
7810,7810,LewisHamilton,30,18.0
7811,7811,NicoRosberg,30,25.0
7812,7812,FelipeMassa,34,15.0
7813,7813,ValtteriBottas,25,10.0
7814,7814,MarcusEricsson,24,0.0
7815,7815,FelipeNasr,22,0.0
7816,7816,KimiRäikkönen,35,0.0
7817,7817,SebastianVettel,27,12.0
7818,7818,RomainGrosjean,29,0.0
7819,7819,PastorMaldonado,30,6.0
7820,7820,MaxVerstappen,17,4.0
7821,7821,CarlosSainz,20,0.0
7822,7822,DanielRicciardo,25,1.0
7823,7823,DaniilKvyat,21,0.0
7824,7824,NicoHülkenberg,27,8.0
7825,7825,SergioPérez,25,2.0
7826,7826,WillStevens,23,0.0
7827,7827,RobertoMerhi,24,0.0
7828,7828,FernandoAlonso,34,0.0
7829,7829,JensonButton,36,8.0
7830,7830,LewisHamilton,31,25.0
7831,7831,NicoRosberg,30,12.0
7832,7832,FelipeMassa,34,0.0
7833,7833,ValtteriBottas,26,2.0
7834,7834,MarcusEricsson,25,0.0
7835,7835,FelipeNasr,23,0.0
7836,7836,KevinMagnussen,23,0.0
7837,7837,JolyonPalmer,25,0.0
7838,7838,KimiRäikkönen,36,15.0
7839,7839,SebastianVettel,28,0.0
7840,7840,DaniilKvyat,21,0.0
7841,7841,CarlosSainz,21,4.0
7842,7842,DanielRicciardo,26,10.0
7843,7843,MaxVerstappen,18,18.0
7844,7844,NicoHülkenberg,28,0.0
7845,7845,SergioPérez,26,0.0
7846,7846,RomainGrosjean,29,6.0
7847,7847,EstebanGutiérrez,24,0.0
7848,7848,PascalWehrlein,21,1.0
7849,7849,RioHaryanto,23,0.0
7850,7850,FernandoAlonso,36,0.0
7851,7851,StoffelVandoorne,25,0.0
7852,7852,LewisHamilton,32,12.0
7853,7853,ValtteriBottas,28,25.0
7854,7854,FelipeMassa,36,2.0
7855,7855,LanceStroll,18,1.0
7856,7856,MarcusEricsson,27,0.0
7857,7857,PascalWehrlein,22,0.0
7858,7858,NicoHülkenberg,30,0.0
7859,7859,JolyonPalmer,26,0.0
7860,7860,KimiRäikkönen,37,10.0
7861,7861,SebastianVettel,30,18.0
7862,7862,DaniilKvyat,23,0.0
7863,7863,CarlosSainz,23,0.0
7864,7864,DanielRicciardo,28,15.0
7865,7865,MaxVerstappen,19,0.0
7866,7866,SergioPérez,27,6.0
7867,7867,EstebanOcon,20,4.0
7868,7868,RomainGrosjean,31,8.0
7869,7869,KevinMagnussen,24,0.0
7870,7870,FernandoAlonso,36,4.0
7871,7871,StoffelVandoorne,25,0.0
7872,7872,LewisHamilton,33,0.0
7873,7873,ValtteriBottas,28,0.0
7874,7874,LanceStroll,19,0.0
7875,7875,SergeySirotkin,22,0.0
7876,7876,MarcusEricsson,27,1.0
7877,7877,CharlesLeclerc,20,2.0
7878,7878,NicoHülkenberg,30,0.0
7879,7879,CarlosSainz,23,0.0
7880,7880,KimiRäikkönen,38,18.0
7881,7881,SebastianVettel,30,15.0
7882,7882,PierreGasly,21,0.0
7883,7883,BrendonHartley,28,0.0
7884,7884,DanielRicciardo,28,0.0
7885,7885,MaxVerstappen,20,25.0
7886,7886,SergioPérez,27,6.0
7887,7887,EstebanOcon,21,8.0
7888,7888,RomainGrosjean,31,12.0
7889,7889,KevinMagnussen,25,10.0
7890,7890,JensonButton,34,0.0
7891,7891,KevinMagnussen,21,6.0
7892,7892,LewisHamilton,29,18.0
7893,7893,NicoRosberg,29,25.0
7894,7894,FelipeMassa,33,12.0
7895,7895,ValtteriBottas,24,15.0
7896,7896,AdrianSutil,31,0.0
7897,7897,EstebanGutiérrez,22,0.0
7898,7898,FernandoAlonso,32,10.0
7899,7899,KimiRäikkönen,34,1.0
7900,7900,KamuiKobayashi,27,0.0
7901,7901,MarcusEricsson,23,0.0
7902,7902,RomainGrosjean,28,0.0
7903,7903,PastorMaldonado,29,0.0
7904,7904,Jean-ÉricVergne,24,0.0
7905,7905,DaniilKvyat,20,0.0
7906,7906,MaxChilton,23,0.0
7907,7907,JulesBianchi,24,0.0
7908,7908,SebastianVettel,26,0.0
7909,7909,DanielRicciardo,24,4.0
7910,7910,NicoHülkenberg,26,2.0
7911,7911,SergioPérez,24,8.0
7912,7912,DanielRicciardo,32,0.0
7913,7913,LandoNorris,21,10.0
7914,7914,LewisHamilton,36,19.0
7915,7915,ValtteriBottas,31,15.0
7916,7916,GeorgeRussell,23,0.0
7917,7917,NicholasLatifi,26,0.0
7918,7918,CarlosSainz,26,8.0
7919,7919,CharlesLeclerc,23,6.0
7920,7920,FernandoAlonso,39,2.0
7921,7921,EstebanOcon,24,0.0
7922,7922,KimiRäikkönen,41,0.0
7923,7923,AntonioGiovinazzi,27,0.0
7924,7924,SergioPérez,31,12.0
7925,7925,MaxVerstappen,23,25.0
7926,7926,SebastianVettel,34,0.0
7927,7927,LanceStroll,22,4.0
7928,7928,NikitaMazepin,22,0.0
7929,7929,MickSchumacher,22,0.0
7930,7930,PierreGasly,25,0.0
7931,7931,YukiTsunoda,21,1.0
7932,7932,DanielRicciardo,31,6.0
7933,7933,LandoNorris,21,15.0
7934,7934,LewisHamilton,36,12.0
7935,7935,ValtteriBottas,31,18.0
7936,7936,GeorgeRussell,23,0.0
7937,7937,NicholasLatifi,25,0.0
7938,7938,CarlosSainz,26,10.0
7939,7939,CharlesLeclerc,23,4.0
7940,7940,FernandoAlonso,39,1.0
7941,7941,EstebanOcon,24,0.0
7942,7942,KimiRäikkönen,41,0.0
7943,7943,AntonioGiovinazzi,27,0.0
7944,7944,SergioPérez,31,8.0
7945,7945,MaxVerstappen,23,26.0
7946,7946,SebastianVettel,33,0.0
7947,7947,LanceStroll,22,0.0
7948,7948,NikitaMazepin,22,0.0
7949,7949,MickSchumacher,22,0.0
7950,7950,PierreGasly,25,2.0
7951,7951,YukiTsunoda,20,0.0
7952,7952,CarlosSainz,24,4.0
7953,7953,LandoNorris,19,8.0
7954,7954,LewisHamilton,34,10.0
7955,7955,ValtteriBottas,29,15.0
7956,7956,RobertKubica,34,0.0
7957,7957,GeorgeRussell,21,0.0
7958,7958,NicoHülkenberg,31,0.0
7959,7959,DanielRicciardo,30,0.0
7960,7960,SebastianVettel,32,12.0
7961,7961,CharlesLeclerc,21,18.0
7962,7962,DaniilKvyat,25,0.0
7963,7963,AlexanderAlbon,23,0.0
7964,7964,KimiRäikkönen,39,2.0
7965,7965,AntonioGiovinazzi,25,1.0
7966,7966,PierreGasly,23,6.0
7967,7967,MaxVerstappen,21,26.0
7968,7968,RomainGrosjean,33,0.0
7969,7969,KevinMagnussen,26,0.0
7970,7970,SergioPérez,29,0.0
7971,7971,LanceStroll,20,0.0
7972,7972,CarlosSainz,25,10.0
7973,7973,LandoNorris,20,16.0
7974,7974,LewisHamilton,35,12.0
7975,7975,ValtteriBottas,30,25.0
7976,7976,GeorgeRussell,22,0.0
7977,7977,NicholasLatifi,24,0.0
7978,7978,DanielRicciardo,30,0.0
7979,7979,EstebanOcon,23,4.0
7980,7980,SebastianVettel,32,1.0
7981,7981,CharlesLeclerc,22,18.0
7982,7982,KimiRäikkönen,40,0.0
7983,7983,AntonioGiovinazzi,26,2.0
7984,7984,MaxVerstappen,22,0.0
7985,7985,AlexanderAlbon,24,0.0
7986,7986,RomainGrosjean,34,0.0
7987,7987,KevinMagnussen,27,0.0
7988,7988,PierreGasly,24,6.0
7989,7989,DaniilKvyat,26,0.0
7990,7990,SergioPérez,30,8.0
7991,7991,LanceStroll,21,0.0
7992,7992,CarlosSainz,26,3.0
7993,7993,LandoNorris,21,10.0
7994,7994,LewisHamilton,35,25.0
7995,7995,ValtteriBottas,31,18.0
7996,7996,GeorgeRussell,22,0.0
7997,7997,NicholasLatifi,25,0.0
7998,7998,DanielRicciardo,31,4.0
7999,7999,EstebanOcon,24,0.0
8000,8000,SebastianVettel,33,0.0
8001,8001,CharlesLeclerc,23,0.0
8002,8002,KimiRäikkönen,41,0.0
8003,8003,AntonioGiovinazzi,27,0.0
8004,8004,MaxVerstappen,23,15.0
8005,8005,AlexanderAlbon,24,12.0
8006,8006,RomainGrosjean,34,0.0
8007,8007,KevinMagnussen,28,0.0
8008,8008,PierreGasly,24,0.0
8009,8009,DaniilKvyat,26,1.0
8010,8010,SergioPérez,30,8.0
8011,8011,LanceStroll,22,6.0
8012,8012,FernandoAlonso,34,0.0
8013,8013,JensonButton,35,2.0
8014,8014,LewisHamilton,30,25.0
8015,8015,NicoRosberg,30,0.0
8016,8016,FelipeMassa,34,12.0
8017,8017,ValtteriBottas,26,0.0
8018,8018,MarcusEricsson,25,0.0
8019,8019,FelipeNasr,23,8.0
8020,8020,KimiRäikkönen,36,4.0
8021,8021,SebastianVettel,28,18.0
8022,8022,RomainGrosjean,29,0.0
8023,8023,PastorMaldonado,30,6.0
8024,8024,MaxVerstappen,18,1.0
8025,8025,DanielRicciardo,26,0.0
8026,8026,DaniilKvyat,21,10.0
8027,8027,NicoHülkenberg,28,0.0
8028,8028,SergioPérez,25,15.0
8029,8029,FernandoAlonso,34,8.0
8030,8030,JensonButton,35,1.0
8031,8031,LewisHamilton,31,18.0
8032,8032,NicoRosberg,30,25.0
8033,8033,FelipeMassa,34,10.0
8034,8034,ValtteriBottas,26,12.0
8035,8035,MarcusEricsson,25,0.0
8036,8036,FelipeNasr,23,0.0
8037,8037,KevinMagnussen,23,6.0
8038,8038,JolyonPalmer,24,0.0
8039,8039,KimiRäikkönen,36,15.0
8040,8040,SebastianVettel,28,0.0
8041,8041,MaxVerstappen,18,0.0
8042,8042,CarlosSainz,21,0.0
8043,8043,DanielRicciardo,26,0.0
8044,8044,DaniilKvyat,21,0.0
8045,8045,NicoHülkenberg,28,0.0
8046,8046,SergioPérez,25,2.0
8047,8047,RomainGrosjean,29,4.0
8048,8048,EstebanGutiérrez,24,0.0
8049,8049,PascalWehrlein,21,0.0
8050,8050,RioHaryanto,22,0.0
8051,8051,FernandoAlonso,35,0.0
8052,8052,StoffelVandoorne,25,0.0
8053,8053,LewisHamilton,32,12.0
8054,8054,ValtteriBottas,27,25.0
8055,8055,FelipeMassa,36,2.0
8056,8056,LanceStroll,18,0.0
8057,8057,MarcusEricsson,26,0.0
8058,8058,PascalWehrlein,22,0.0
8059,8059,NicoHülkenberg,29,4.0
8060,8060,JolyonPalmer,26,0.0
8061,8061,KimiRäikkönen,37,15.0
8062,8062,SebastianVettel,29,18.0
8063,8063,DaniilKvyat,23,0.0
8064,8064,CarlosSainz,22,1.0
8065,8065,DanielRicciardo,27,0.0
8066,8066,MaxVerstappen,19,10.0
8067,8067,SergioPérez,27,8.0
8068,8068,EstebanOcon,20,6.0
8069,8069,RomainGrosjean,31,0.0
8070,8070,KevinMagnussen,24,0.0
8071,8071,FernandoAlonso,37,0.0
8072,8072,StoffelVandoorne,26,0.0
8073,8073,LewisHamilton,33,25.0
8074,8074,ValtteriBottas,29,18.0
8075,8075,LanceStroll,19,0.0
8076,8076,SergeySirotkin,23,0.0
8077,8077,MarcusEricsson,28,0.0
8078,8078,CharlesLeclerc,20,6.0
8079,8079,NicoHülkenberg,31,0.0
8080,8080,CarlosSainz,24,0.0
8081,8081,KimiRäikkönen,38,12.0
8082,8082,SebastianVettel,31,15.0
8083,8083,PierreGasly,22,0.0
8084,8084,BrendonHartley,28,0.0
8085,8085,DanielRicciardo,29,8.0
8086,8086,MaxVerstappen,21,10.0
8087,8087,SergioPérez,28,1.0
8088,8088,EstebanOcon,22,2.0
8089,8089,RomainGrosjean,32,0.0
8090,8090,KevinMagnussen,26,4.0
8091,8091,JensonButton,34,12.0
8092,8092,KevinMagnussen,22,10.0
8093,8093,LewisHamilton,29,25.0
8094,8094,NicoRosberg,29,18.0
8095,8095,FelipeMassa,33,0.0
8096,8096,ValtteriBottas,25,15.0
8097,8097,AdrianSutil,31,0.0
8098,8098,EstebanGutiérrez,23,0.0
8099,8099,FernandoAlonso,33,8.0
8100,8100,KimiRäikkönen,35,2.0
8101,8101,KamuiKobayashi,28,0.0
8102,8102,MarcusEricsson,24,0.0
8103,8103,RomainGrosjean,28,0.0
8104,8104,PastorMaldonado,29,0.0
8105,8105,Jean-ÉricVergne,24,0.0
8106,8106,DaniilKvyat,20,0.0
8107,8107,MaxChilton,23,0.0
8108,8108,SebastianVettel,27,4.0
8109,8109,DanielRicciardo,25,6.0
8110,8110,NicoHülkenberg,27,0.0
8111,8111,SergioPérez,24,1.0
8112,8112,DanielRicciardo,32,12.0
8113,8113,LandoNorris,21,7.0
8114,8114,LewisHamilton,36,25.0
8115,8115,ValtteriBottas,32,10.0
8116,8116,GeorgeRussell,23,1.0
8117,8117,NicholasLatifi,26,0.0
8118,8118,CarlosSainz,27,15.0
8119,8119,CharlesLeclerc,23,0.0
8120,8120,FernandoAlonso,40,8.0
8121,8121,EstebanOcon,25,0.0
8122,8122,KimiRäikkönen,41,4.0
8123,8123,AntonioGiovinazzi,27,0.0
8124,8124,SergioPérez,31,2.0
8125,8125,MaxVerstappen,24,18.0
8126,8126,SebastianVettel,34,0.0
8127,8127,LanceStroll,22,0.0
8128,8128,NikitaMazepin,22,0.0
8129,8129,MickSchumacher,22,0.0
8130,8130,PierreGasly,25,0.0
8131,8131,YukiTsunoda,21,0.0
8132,8132,CarlosSainz,25,8.0
8133,8133,LandoNorris,19,4.0
8134,8134,LewisHamilton,34,26.0
8135,8135,ValtteriBottas,30,18.0
8136,8136,RobertKubica,34,0.0
8137,8137,GeorgeRussell,21,0.0
8138,8138,NicoHülkenberg,32,1.0
8139,8139,DanielRicciardo,30,0.0
8140,8140,SebastianVettel,32,0.0
8141,8141,CharlesLeclerc,21,15.0
8142,8142,PierreGasly,23,0.0
8143,8143,DaniilKvyat,25,0.0
8144,8144,KimiRäikkönen,39,0.0
8145,8145,AntonioGiovinazzi,25,0.0
8146,8146,MaxVerstappen,22,12.0
8147,8147,AlexanderAlbon,23,10.0
8148,8148,RomainGrosjean,33,0.0
8149,8149,KevinMagnussen,27,2.0
8150,8150,SergioPérez,29,6.0
8151,8151,LanceStroll,20,0.0
8152,8152,CarlosSainz,26,0.0
8153,8153,LandoNorris,20,0.0
8154,8154,LewisHamilton,35,15.0
8155,8155,ValtteriBottas,31,26.0
8156,8156,GeorgeRussell,22,0.0
8157,8157,NicholasLatifi,25,0.0
8158,8158,DanielRicciardo,31,10.0
8159,8159,EstebanOcon,24,6.0
8160,8160,SebastianVettel,33,0.0
8161,8161,CharlesLeclerc,22,8.0
8162,8162,KimiRäikkönen,40,0.0
8163,8163,AntonioGiovinazzi,26,0.0
8164,8164,MaxVerstappen,23,18.0
8165,8165,AlexanderAlbon,24,1.0
8166,8166,RomainGrosjean,34,0.0
8167,8167,KevinMagnussen,27,0.0
8168,8168,PierreGasly,24,2.0
8169,8169,DaniilKvyat,26,4.0
8170,8170,SergioPérez,30,12.0
8171,8171,LanceStroll,21,0.0
8172,8172,FernandoAlonso,33,0.0
8173,8173,JensonButton,35,0.0
8174,8174,LewisHamilton,30,18.0
8175,8175,NicoRosberg,29,25.0
8176,8176,FelipeMassa,33,8.0
8177,8177,ValtteriBottas,25,15.0
8178,8178,MarcusEricsson,24,0.0
8179,8179,FelipeNasr,22,0.0
8180,8180,KimiRäikkönen,35,0.0
8181,8181,SebastianVettel,27,0.0
8182,8182,RomainGrosjean,28,1.0
8183,8183,PastorMaldonado,29,0.0
8184,8184,MaxVerstappen,17,2.0
8185,8185,CarlosSainz,20,0.0
8186,8186,DanielRicciardo,25,10.0
8187,8187,DaniilKvyat,20,12.0
8188,8188,NicoHülkenberg,27,6.0
8189,8189,SergioPérez,24,4.0
8190,8190,FernandoAlonso,35,0.0
8191,8191,JensonButton,36,0.0
8192,8192,LewisHamilton,31,25.0
8193,8193,NicoRosberg,31,18.0
8194,8194,FelipeMassa,35,2.0
8195,8195,ValtteriBottas,27,4.0
8196,8196,MarcusEricsson,26,0.0
8197,8197,FelipeNasr,24,0.0
8198,8198,KevinMagnussen,24,0.0
8199,8199,KimiRäikkönen,37,8.0
8200,8200,SebastianVettel,29,10.0
8201,8201,DaniilKvyat,22,0.0
8202,8202,CarlosSainz,22,0.0
8203,8203,DanielRicciardo,27,15.0
8204,8204,MaxVerstappen,19,12.0
8205,8205,NicoHülkenberg,29,6.0
8206,8206,SergioPérez,26,1.0
8207,8207,RomainGrosjean,30,0.0
8208,8208,EstebanGutiérrez,25,0.0
8209,8209,PascalWehrlein,22,0.0
8210,8210,EstebanOcon,20,0.0
8211,8211,FernandoAlonso,36,1.0
8212,8212,StoffelVandoorne,25,0.0
8213,8213,LewisHamilton,32,2.0
8214,8214,ValtteriBottas,28,18.0
8215,8215,FelipeMassa,36,0.0
8216,8216,LanceStroll,19,8.0
8217,8217,MarcusEricsson,27,0.0
8218,8218,PascalWehrlein,23,0.0
8219,8219,NicoHülkenberg,30,0.0
8220,8220,CarlosSainz,23,0.0
8221,8221,KimiRäikkönen,38,15.0
8222,8222,SebastianVettel,30,12.0
8223,8223,BrendonHartley,27,0.0
8224,8224,DanielRicciardo,28,0.0
8225,8225,MaxVerstappen,20,25.0
8226,8226,SergioPérez,27,6.0
8227,8227,EstebanOcon,21,10.0
8228,8228,RomainGrosjean,31,0.0
8229,8229,KevinMagnussen,25,4.0
8230,8230,FernandoAlonso,37,0.0
8231,8231,StoffelVandoorne,26,4.0
8232,8232,LewisHamilton,33,12.0
8233,8233,ValtteriBottas,29,10.0
8234,8234,LanceStroll,20,0.0
8235,8235,SergeySirotkin,23,0.0
8236,8236,MarcusEricsson,28,2.0
8237,8237,CharlesLeclerc,21,6.0
8238,8238,NicoHülkenberg,31,8.0
8239,8239,CarlosSainz,24,0.0
8240,8240,KimiRäikkönen,39,15.0
8241,8241,SebastianVettel,31,18.0
8242,8242,PierreGasly,22,1.0
8243,8243,BrendonHartley,28,0.0
8244,8244,DanielRicciardo,29,0.0
8245,8245,MaxVerstappen,21,25.0
8246,8246,SergioPérez,28,0.0
8247,8247,EstebanOcon,22,0.0
8248,8248,RomainGrosjean,32,0.0
8249,8249,KevinMagnussen,26,0.0
8250,8250,DanielRicciardo,32,0.0
8251,8251,LandoNorris,21,1.0
8252,8252,LewisHamilton,36,18.0
8253,8253,ValtteriBottas,31,0.0
8254,8254,GeorgeRussell,23,0.0
8255,8255,NicholasLatifi,26,0.0
8256,8256,CarlosSainz,26,8.0
8257,8257,CharlesLeclerc,23,10.0
8258,8258,FernandoAlonso,39,2.0
8259,8259,EstebanOcon,24,0.0
8260,8260,KimiRäikkönen,41,4.0
8261,8261,AntonioGiovinazzi,27,0.0
8262,8262,SergioPérez,31,15.0
8263,8263,MaxVerstappen,23,25.0
8264,8264,SebastianVettel,34,6.0
8265,8265,LanceStroll,22,0.0
8266,8266,NikitaMazepin,22,0.0
8267,8267,MickSchumacher,22,0.0
8268,8268,PierreGasly,25,12.0
8269,8269,YukiTsunoda,21,0.0
8270,8270,CarlosSainz,25,0.0
8271,8271,LandoNorris,19,0.0
8272,8272,LewisHamilton,34,25.0
8273,8273,ValtteriBottas,30,15.0
8274,8274,RobertKubica,34,0.0
8275,8275,GeorgeRussell,21,0.0
8276,8276,NicoHülkenberg,32,1.0
8277,8277,DanielRicciardo,30,4.0
8278,8278,SebastianVettel,32,18.0
8279,8279,CharlesLeclerc,22,13.0
8280,8280,PierreGasly,23,2.0
8281,8281,DaniilKvyat,25,0.0
8282,8282,KimiRäikkönen,40,0.0
8283,8283,AntonioGiovinazzi,25,0.0
